SITE ID,STATUS,PPT ID,ADDRESS,BOROUGH,LATITUDE,LONGITUDE,WIFI STATUS,TABLET STATUS,PHONE STATUS,CROSS STREET 1,CROSS STREET 2,CORNER LOCATION,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,NTA,BBL,BIN,LOCATION,POSTCODE,PPT ID
bx-07-111540,Live,111540,2408 UNIVERSITY AVENUE,Bronx,40.86311405,-73.90457508,up,up,up,WEST FORDHAM ROAD,WEST 188 STREET,MIDBLOCK,207,14,2026300,Kingsbridge Heights,2032130001,2014623,"(40.86311405, -73.90457508)",10468,111540
bx-07-119749,Live,119749,2 EAST KINGSBRIDGE ROAD,Bronx,40.86732884,-73.89719293,up,up,up,JEROME AVENUE,MORRIS AVENUE,SE,207,14,2040100,Bedford Park-Fordham North,2031910030,2014134,"(40.86732884, -73.89719293)",10468,119749
bx-07-119760,Live,119760,2663 JEROME AVENUE,Bronx,40.86737055,-73.89764488,up,up,up,EAST KINGSBRIDGE ROAD,EAST 193 STREET,SW,207,14,2026500,Kingsbridge Heights,2032020035,2014396,"(40.86737055, -73.89764488)",10468,119760
bx-07-119787,Live,119787,95 WEST FORDHAM ROAD,Bronx,40.86285548,-73.90454701,up,up,up,UNIVERSITY AVENUE,188 STREET,NE,207,14,2026300,Kingsbridge Heights,2032130001,2014623,"(40.86285548, -73.90454701)",10468,119787
bx-07-119793,Live,119793,385 EAST FORDHAM ROAD,Bronx,40.86199332,-73.89182996,up,up,up,DECATUR AVENUE,MARION AVENUE,NW,207,15,2039901,Bedford Park-Fordham North,2032750065,2016327,"(40.86199332, -73.89182996)",10458,119793
bx-07-119802,Live,119802,319 EAST KINGSBRIDGE ROAD,Bronx,40.86234731,-73.8938944,up,up,up,EAST FORDHAM ROAD,EAST FORDHAM ROAD,MIDBLOCK,207,15,2039901,Bedford Park-Fordham North,2032930005,2016776,"(40.86234731, -73.8938944)",10458,119802
bx-07-119873,Live,119873,26 WEST KINGSBRIDGE ROAD,Bronx,40.867627,-73.89873,up,up,up,DAVIDSON AVENUE,GRAND AVENUE,SW,207,14,2026500,Kingsbridge Heights,2032050025,2014457,"(40.867627, -73.89873)",10468,119873
bx-07-119874,Live,119874,56 WEST KINGSBRIDGE ROAD,Bronx,40.86782871,-73.8995757,up,up,up,GRAND AVENUE,AQUEDUCT AVENUE WEST,SW,207,14,2026500,Kingsbridge Heights,2032150034,2014680,"(40.86782871, -73.8995757)",10468,119874
bx-07-144372,Live,144372,2338 LORING PLACE NORTH,Bronx,40.862685,-73.907548,up,up,up,WEST FORDHAM ROAD,WEST 183 STREET,SE,207,14,2025500,Kingsbridge Heights,2032250108,2014947,"(40.862685, -73.907548)",10468,144372
bx-07-145689,Live,145689,60 EAST KINGSBRIDGE ROAD,Bronx,40.86658827,-73.89565372,up,up,up,CRESTON AVENUE,MORRIS AVENUE,SW,207,14,2040100,Bedford Park-Fordham North,2031770031,2094669,"(40.86658827, -73.89565372)",10468,145689
bx-07-145690,Live,145690,30 EAST KINGSBRIDGE ROAD,Bronx,40.867038,-73.896537,up,up,up,MORRIS AVENUE,JEROME AVENUE,SW,207,14,2040100,Bedford Park-Fordham North,2031910043,2014144,"(40.867038, -73.896537)",10468,145690
bx-07-145840,Live,145840,2495 JEROME AVENUE,Bronx,40.86366546,-73.90051187,up,up,up,EAST FORDHAM ROAD,EAST 190 STREET,MIDBLOCK,207,14,2026500,Kingsbridge Heights,2032000016,2014360,"(40.86366546, -73.90051187)",10468,145840
bx-07-145853,Live,145853,2620 BRIGGS AVENUE,Bronx,40.86487,-73.8928,up,up,up,EAST 194 STREET,EAST KINGSBRIDGE ROAD,SE,207,15,2039901,Bedford Park-Fordham North,2032930049,2000000,"(40.86487, -73.8928)",10458,145853
bx-07-145924,Live,145924,82 WEST KINGSBRIDGE ROAD,Bronx,40.86810029,-73.90070588,up,up,up,UNIVERSITY AVENUE,AQUEDUCT AVENUE,SE,207,14,2026500,Kingsbridge Heights,2032150024,2014676,"(40.86810029, -73.90070588)",10468,145924
bx-07-145933,Live,145933,2616 JEROME AVENUE,Bronx,40.86676519,-73.89780278,up,up,up,EAST 193 STREET,EAST KINGSBRIDGE ROAD,SE,207,14,2040100,Bedford Park-Fordham North,2031910020,2014132,"(40.86676519, -73.89780278)",10468,145933
bx-08-145850,Live,145850,119 WEST KINGSBRIDGE ROAD,Bronx,40.86869849,-73.9021009,up,up,up,UNIVERSITY AVENUE,WEBB AVENUE,NE,208,14,2026701,Van Cortlandt Village,2032480057,2015261,"(40.86869849, -73.9021009)",10468,145850
mn-01-108151,Live,108151,183 CHURCH STREET,Manhattan,40.7157269,-74.00718506,up,up,up,DUANE STREET,READE STREET,MIDBLOCK,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1001500015,1001642,"(40.7157269, -74.00718506)",10007,108151
mn-01-108445,Live,108445,23 WALKER STREET,Manhattan,40.719679,-74.004974,up,up,up,6 AVENUE,CHURCH STREET,SE,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1001910001,1088221,"(40.719679, -74.004974)",10013,108445
mn-01-109587,Live,109587,249 CHURCH STREET,Manhattan,40.71772575,-74.00560969,up,up,up,LEONARD STREET,FRANKLIN STREET,SE,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1001740011,1001891,"(40.71772575, -74.00560969)",10013,109587
mn-01-109612,Live,109612,67 READE STREET,Manhattan,40.71502742,-74.00677204,up,up,down,CHURCH STREET,BROADWAY,MIDBLOCK,101,1,1002100,SoHo-TriBeCa-Civic Center-Little Italy,1001490006,1001627,"(40.71502742, -74.00677204)",10007,109612
mn-01-122275,Live,122275,250 CHURCH STREET,Manhattan,40.71780497,-74.00581491,up,up,up,LEONARD STREET,FRANKLIN STREET,NW,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1001770002,1001971,"(40.71780497, -74.00581491)",10013,122275
mn-01-122285,Live,122285,30 VARICK STREET,Manhattan,40.72056775,-74.0065562,up,up,up,BEACH STREET,LAIGHT STREET,SE,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1002127502,1002732,"(40.72056775, -74.0065562)",10013,122285
mn-01-122319,Live,122319,106 LAFAYETTE STREET,Manhattan,40.7180331,-74.00101556,up,down,up,WALKER STREET,CANAL STREET,NW,101,1,1003100,SoHo-TriBeCa-Civic Center-Little Italy,1001960022,1002348,"(40.7180331, -74.00101556)",10013,122319
mn-01-122911,Live,122911,227 CHURCH STREET,Manhattan,40.71693937,-74.00622249,up,up,down,WORTH STREET,THOMAS STREET,SE,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1001520013,1085517,"(40.71693937, -74.00622249)",10007,122911
mn-01-123002,Live,123002,55 WATER STREET,Manhattan,40.70331108,-74.00998457,up,up,up,COENTIES SLIP,OLD SLIP,SE,101,1,1000900,Battery Park City-Lower Manhattan,1000327501,1083346,"(40.70331108, -74.00998457)",10004,123002
mn-01-123041,Live,123041,70 CHAMBERS STREET,Manhattan,40.71420865,-74.0065117,up,up,up,BROADWAY,CHURCH STREET,SW,101,1,1002100,SoHo-TriBeCa-Civic Center-Little Italy,1001357504,1079153,"(40.71420865, -74.0065117)",10007,123041
mn-01-123044,Live,123044,317 BROADWAY,Manhattan,40.715712,-74.005126,up,up,up,THOMAS STREET,DUANE STREET,SW,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1001510028,1001656,"(40.715712, -74.005126)",10007,123044
mn-01-123076,Live,123076,110 MAIDEN LANE,Manhattan,40.70624185,-74.00624351,up,up,up,WATER STREET,PEARL STREET,SW,101,1,1000700,Battery Park City-Lower Manhattan,1000390012,1000880,"(40.70624185, -74.00624351)",10005,123076
mn-01-123431,Live,123431,45 LAFAYETTE STREET,Manhattan,40.716033,-74.00257,up,up,up,CATHERINE LANE,WORTH STREET,SE,101,1,1003100,SoHo-TriBeCa-Civic Center-Little Italy,1001680032,1001831,"(40.716033, -74.00257)",10013,123431
mn-01-133384,Live,133384,50 VARICK STREET,Manhattan,40.72098349,-74.00648828,up,up,up,LAIGHT STREET,BEACH STREET,MIDBLOCK,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1002127504,1002734,"(40.72098349, -74.00648828)",10013,133384
mn-01-135575,Live,135575,95 WALL STREET,Manhattan,40.70504418,-74.00732188,up,up,up,WATER STREET,FRONT STREET,SE,101,1,1000700,Battery Park City-Lower Manhattan,1000330011,1000864,"(40.70504418, -74.00732188)",10005,135575
mn-01-136177,Live,136177,55 WATER STREET,Manhattan,40.7039098,-74.00908241,up,up,up,HANOVER SQUARE,COENTIES SLIP,SW,101,1,1000900,Battery Park City-Lower Manhattan,1000327501,1083346,"(40.7039098, -74.00908241)",10004,136177
mn-01-137026,Live,137026,195 HUDSON STREET,Manhattan,40.72311759,-74.00813878,up,up,up,DESBROSSES STREET,VESTRY STREET,SW,101,1,1003900,SoHo-TriBeCa-Civic Center-Little Italy,1002227502,1002857,"(40.72311759, -74.00813878)",10013,137026
mn-01-137165,Live,137165,101 LAFAYETTE STREET,Manhattan,40.717828,-74.000962,up,down,down,WALKER STREET,WHITE STREET,SE,101,1,1003100,SoHo-TriBeCa-Civic Center-Little Italy,1001970007,1002356,"(40.717828, -74.000962)",10013,137165
mn-01-137333,Live,137333,80 LAFAYETTE STREET,Manhattan,40.71724104,-74.00173929,up,up,down,WHITE STREET,FRANKLIN STREET,SW,101,1,1003100,SoHo-TriBeCa-Civic Center-Little Italy,1001720020,1001870,"(40.71724104, -74.00173929)",10013,137333
mn-01-137399,Live,137399,125 WORTH STREET,Manhattan,40.71548409,-74.00266673,up,up,up,LAFAYETTE STREET,CENTRE STREET,NE,101,1,1003100,SoHo-TriBeCa-Civic Center-Little Italy,1001680032,1001831,"(40.71548409, -74.00266673)",10013,137399
mn-01-137940,Live,137940,90 LAFAYETTE STREET,Manhattan,40.71748211,-74.00151938,up,down,up,WHITE STREET,WALKER STREET,NW,101,1,1003100,SoHo-TriBeCa-Civic Center-Little Italy,1001950021,1002330,"(40.71748211, -74.00151938)",10013,137940
mn-01-138237,Live,138237,60 LAFAYETTE STREET,Manhattan,40.716682,-74.002253,up,up,up,FRANKLIN STREET,LEONARD STREET,SW,101,1,1003100,SoHo-TriBeCa-Civic Center-Little Italy,1001710031,1001842,"(40.716682, -74.002253)",10013,138237
mn-01-138618,Live,138618,201 HUDSON STREET,Manhattan,40.72340371,-74.00808439,up,up,down,DESBROSSES STREET,CANAL STREET,SW,101,1,1003900,SoHo-TriBeCa-Civic Center-Little Italy,1002250008,1002933,"(40.72340371, -74.00808439)",10013,138618
mn-01-145538,Live,145538,200 HUDSON STREET,Manhattan,40.72287042,-74.00797977,up,up,up,DESBROSSES STREET,VESTRY STREET,NE,101,1,1003300,SoHo-TriBeCa-Civic Center-Little Italy,1002210030,1002854,"(40.72287042, -74.00797977)",10013,145538
mn-02-100727,Live,100727,178 BOWERY,Manhattan,40.72059636,-73.99407509,up,up,up,KENMARE STREET,SPRING STREET,NW,102,1,1004100,SoHo-TriBeCa-Civic Center-Little Italy,1004780027,1007145,"(40.72059636, -73.99407509)",10012,100727
mn-02-108535,Live,108535,628 HUDSON STREET,Manhattan,40.73835105,-74.00546559,up,up,up,JANE STREET,HORATIO STREET,MIDBLOCK,102,3,1007700,West Village,1006260022,1011647,"(40.73835105, -74.00546559)",10014,108535
mn-02-120512,Live,120512,425 6 AVENUE,Manhattan,40.73439251,-73.99915159,up,up,up,WEST 9 STREET,WEST 10 STREET,MIDBLOCK,102,3,1007100,West Village,1006060001,1082668,"(40.73439251, -73.99915159)",10011,120512
mn-02-122259,Live,122259,347 6 AVENUE,Manhattan,40.73188717,-74.00119407,up,up,up,WEST 4 STREET,WEST WASHINGTON PLACE,NW,102,3,1007100,West Village,1005920026,1076818,"(40.73188717, -74.00119407)",10014,122259
mn-02-122264,Live,122264,375 6 AVENUE,Manhattan,40.73288433,-74.00023841,up,up,up,WAVERLY PLACE,WEST WASHINGTON PLACE,SW,102,3,1007100,West Village,1005920066,1010249,"(40.73288433, -74.00023841)",10014,122264
mn-02-122289,Live,122289,221 HUDSON STREET,Manhattan,40.724065,-74.007972,up,up,up,CANAL STREET,BROOME STREET,NW,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005940108,1010318,"(40.724065, -74.007972)",10013,122289
mn-02-122330,Live,122330,241 CANAL STREET,Manhattan,40.71819776,-74.000048,up,up,up,CENTRE STREET,LAFAYETTE STREET,NW,102,1,1004500,SoHo-TriBeCa-Civic Center-Little Italy,1002080019,1002675,"(40.71819776, -74.000048)",10013,122330
mn-02-122344,Live,122344,203 GRAND STREET,Manhattan,40.71903975,-73.99663087,up,up,up,MOTT STREET,MULBERRY STREET,SW,102,1,1004100,SoHo-TriBeCa-Civic Center-Little Italy,1002370017,1003091,"(40.71903975, -73.99663087)",10013,122344
mn-02-123120,Live,123120,475 6 AVENUE,Manhattan,40.73598356,-73.99799012,up,up,up,WEST 12 STREET,WEST 11 STREET,SW,102,3,1007100,West Village,1006070038,1010577,"(40.73598356, -73.99799012)",10011,123120
mn-02-123497,Live,123497,41 HORATIO STREET,Manhattan,40.73879783,-74.00528546,up,up,up,HUDSON STREET,WEST 4 STREET,NE,102,3,1007700,West Village,1006270025,1011688,"(40.73879783, -74.00528546)",10014,123497
mn-02-123538,Live,123538,220 WEST 14 STREET,Manhattan,40.73899661,-74.0009461,up,up,up,7 AVENUE,8 AVENUE,SW,102,3,1007700,West Village,1006180022,1011104,"(40.73899661, -74.0009461)",10011,123538
mn-02-123540,Live,123540,75 8 AVENUE,Manhattan,40.73967748,-74.00273531,up,up,up,WEST 14 STREET,GREENWICH AVENUE,SW,102,3,1007700,West Village,1006297504,1080226,"(40.73967748, -74.00273531)",10014,123540
mn-02-123542,Live,123542,18 WEST 14 STREET,Manhattan,40.736387,-73.994742,up,up,up,5 AVENUE,6 AVENUE,NW,102,3,1006300,West Village,1005770030,1009714,"(40.736387, -73.994742)",10011,123542
mn-02-123547,Live,123547,120 WEST 14 STREET,Manhattan,40.737805,-73.998106,up,up,up,6 AVENUE,7 AVENUE,SW,102,3,1007100,West Village,1006090023,1010639,"(40.737805, -73.998106)",10011,123547
mn-02-123559,Live,123559,201 6 AVENUE,Manhattan,40.72711527,-74.00350218,up,up,up,CHARLTON STREET,KING STREET,NW,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005190049,1000000,"(40.72711527, -74.00350218)",10014,123559
mn-02-123585,Live,123585,623 HUDSON STREET,Manhattan,40.73827778,-74.00567121,up,up,up,JANE STREET,HORATIO STREET,NW,102,3,1007900,West Village,1006260012,1011645,"(40.73827778, -74.00567121)",10014,123585
mn-02-123589,Live,123589,180 VARICK STREET,Manhattan,40.72728365,-74.00540707,up,up,up,CHARLTON STREET,KING STREET,NE,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005190070,1008117,"(40.72728365, -74.00540707)",10014,123589
mn-02-123590,Live,123590,56 KING STREET,Manhattan,40.72780341,-74.00523226,up,down,up,VARICK STREET,6 AVENUE,SE,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005190070,1008117,"(40.72780341, -74.00523226)",10014,123590
mn-02-123595,Live,123595,284 HUDSON STREET,Manhattan,40.72533498,-74.00755377,up,up,up,DOMINICK STREET,SPRING STREET,NE,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005790002,1009736,"(40.72533498, -74.00755377)",10013,123595
mn-02-123600,Live,123600,1 ST. LUKE'S PLACE,Manhattan,40.73025769,-74.00662855,up,up,up,HUDSON STREET,7 AVENUE,NE,102,3,1006700,West Village,1005830001,1009773,"(40.73025769, -74.00662855)",10014,123600
mn-02-123606,Live,123606,98 KING STREET,Manhattan,40.72797798,-74.00698658,up,up,up,HUDSON STREET,VARICK STREET,SE,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005800039,1009750,"(40.72797798, -74.00698658)",10014,123606
mn-02-123611,Live,123611,482 HUDSON STREET,Manhattan,40.73230778,-74.00641536,up,up,up,GROVE STREET,BARROW STREET,SE,102,3,1007300,West Village,1005850012,1009852,"(40.73230778, -74.00641536)",10014,123611
mn-02-123612,Live,123612,87 BARROW STREET,Manhattan,40.73159252,-74.00640751,up,up,up,HUDSON STREET,COMMERCE STREET,SE,102,3,1006700,West Village,1005847501,1077816,"(40.73159252, -74.00640751)",10014,123612
mn-02-123678,Live,123678,50 GROVE STREET,Manhattan,40.73290856,-74.00387699,up,up,up,BLEECKER STREET,7 AVENUE SOUTH,SE,102,3,1007300,West Village,1005910009,1010182,"(40.73290856, -74.00387699)",10014,123678
mn-02-123843,Live,123843,268 GREENE STREET,Manhattan,40.73116016,-73.99407922,up,up,up,EAST 8 STREET,WAVERLY PLACE,SE,102,1,1005900,West Village,1005480028,1008837,"(40.73116016, -73.99407922)",10003,123843
mn-02-128511,Live,128511,74 8 AVENUE,Manhattan,40.73944747,-74.00259998,up,up,up,WEST 14 STREET,GREENWICH AVENUE,SE,102,3,1007700,West Village,1006180005,1080215,"(40.73944747, -74.00259998)",10011,128511
mn-02-133259,Live,133259,399 WEST BROADWAY,Manhattan,40.72433792,-74.00202234,up,up,up,SPRING STREET,BROOME STREET,SE,102,1,1004700,SoHo-TriBeCa-Civic Center-Little Italy,1004870020,1079941,"(40.72433792, -74.00202234)",10012,133259
mn-02-133383,Live,133383,431 CANAL STREET,Manhattan,40.72301338,-74.00677065,up,down,up,VARICK STREET,HUDSON STREET,MIDBLOCK,102,1,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1002260001,1002934,"(40.72301338, -74.00677065)",10013,133383
mn-02-133430,Live,133430,183 CANAL STREET,Manhattan,40.716869,-73.997578,up,up,up,MOTT STREET,ELIZABETH STREET,NE,102,1,1004100,SoHo-TriBeCa-Civic Center-Little Italy,1002040035,1002628,"(40.716869, -73.997578)",10013,133430
mn-02-133446,Live,133446,835 BROADWAY,Manhattan,40.73389175,-73.99105603,up,up,up,EAST 13 STREET,EAST 12 STREET,SW,102,2,1006100,West Village,1005647501,1080130,"(40.73389175, -73.99105603)",10003,133446
mn-02-133831,Live,133831,62 EAST 13 STREET,Manhattan,40.734036,-73.991208,up,up,up,BROADWAY,UNION SQUARE WEST,SW,102,2,1006100,West Village,1005647501,1080130,"(40.734036, -73.991208)",10003,133831
mn-02-135935,Live,135935,325 HUDSON STREET,Manhattan,40.726889,-74.007487,up,down,up,VANDAM STREET,CHARLTON STREET,NW,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005970062,1010375,"(40.726889, -74.007487)",10013,135935
mn-02-138004,Live,138004,260 SPRING STREET,Manhattan,40.725666,-74.00627426,up,up,up,VARICK STREET,HUDSON STREET,SW,102,3,1003700,SoHo-TriBeCa-Civic Center-Little Italy,1005790030,1009740,"(40.725666, -74.00627426)",10013,138004
mn-03-107697,Live,107697,121 2 AVENUE,Manhattan,40.72815774,-73.98812504,up,up,up,EAST 7 STREET,ST MARKS PLACE,NW,103,2,1003800,East Village,1004630034,1006682,"(40.72815774, -73.98812504)",10003,107697
mn-03-107871,Live,107871,18 DELANCEY STREET,Manhattan,40.72018834,-73.99306771,up,up,down,CHRYSTIE AVENUE,BOWERY STREET,NW,103,1,1001800,Chinatown,1004250038,1005696,"(40.72018834, -73.99306771)",10002,107871
mn-03-107898,Live,107898,208 1 AVENUE,Manhattan,40.73030035,-73.98319263,up,up,up,EAST 13 STREET,EAST 12 STREET,SE,103,2,1003400,East Village,1004400006,1005980,"(40.73030035, -73.98319263)",10009,107898
mn-03-108162,Live,108162,210 CANAL STREET,Manhattan,40.71716821,-73.99907941,up,up,down,BAXTER STREET,MULBERRY STREET,MIDBLOCK,103,1,1002900,Chinatown,1001997501,1085449,"(40.71716821, -73.99907941)",10013,108162
mn-03-108238,Live,108238,217 BOWERY,Manhattan,40.721716,-73.993343,up,down,down,RIVINGTON STREET,PRINCE STREET,NE,103,1,1003601,Chinatown,1004260002,1005701,"(40.721716, -73.993343)",10002,108238
mn-03-108269,Live,108269,145 1 AVENUE,Manhattan,40.728126,-73.985083,up,up,up,EAST 9 STREET,ST MARKS PLACE,SW,103,2,1003800,East Village,1004500029,1079781,"(40.728126, -73.985083)",10003,108269
mn-03-108323,Live,108323,73 2 AVENUE,Manhattan,40.72647126,-73.98935062,up,up,up,EAST 4 STREET,EAST 5 STREET,NW,103,2,1003800,East Village,1004600040,1006595,"(40.72647126, -73.98935062)",10003,108323
mn-03-108422,Live,108422,113 BOWERY,Manhattan,40.71791958,-73.99494009,up,down,down,GRAND STREET,HESTER STREET,MIDBLOCK,103,1,1001600,Chinatown,1003040010,1003926,"(40.71791958, -73.99494009)",10002,108422
mn-03-108511,Live,108511,35 ST. MARKS PLACE,Manhattan,40.72875565,-73.98791444,up,up,up,ASTOR PLACE,2 AVENUE,NW,103,2,1003800,East Village,1004500001,1006360,"(40.72875565, -73.98791444)",10003,108511
mn-03-108516,Live,108516,133 1 AVENUE,Manhattan,40.72779351,-73.98532503,up,up,up,ST MARKS PLACE,EAST 9 STREET,NW,103,2,1003800,East Village,1004500033,1077695,"(40.72779351, -73.98532503)",10003,108516
mn-03-108589,Live,108589,169 BOWERY,Manhattan,40.71990707,-73.99406649,up,up,up,DELANCEY STREET,BROOME STREET,SE,103,1,1001800,Chinatown,1004240010,1005660,"(40.71990707, -73.99406649)",10002,108589
mn-03-108607,Live,108607,45 ORCHARD STREET,Manhattan,40.716355,-73.991198,up,up,up,HESTER STREET,GRAND STREET,NW,103,1,1001600,Chinatown,1003080025,1003993,"(40.716355, -73.991198)",10002,108607
mn-03-115304,Live,115304,19 1 AVENUE,Manhattan,40.72357993,-73.9883901,up,up,up,EAST 1 STREET,EAST 2 STREET,NW,103,2,1003602,East Village,1004430036,1006096,"(40.72357993, -73.9883901)",10003,115304
mn-03-115305,Live,115305,193 2 AVENUE,Manhattan,40.73115701,-73.98592802,up,up,up,EAST 12 STREET,EAST 13 STREET,NW,103,2,1004000,East Village,1004687501,1006882,"(40.73115701, -73.98592802)",10003,115305
mn-03-121470,Live,121470,224 2 AVENUE,Manhattan,40.732206,-73.98482253,up,up,up,EAST 13 STREET,EAST 14 STREET,SE,103,2,1004000,East Village,1004550005,1006511,"(40.732206, -73.98482253)",10003,121470
mn-03-122032,Live,122032,418 EAST 14 STREET,Manhattan,40.73087757,-73.98165945,up,up,up,1 AVENUE,AVENUE A,SE,103,2,1003400,East Village,1004410016,1006014,"(40.73087757, -73.98165945)",10009,122032
mn-03-122246,Live,122246,2 ALLEN STREET,Manhattan,40.71450806,-73.99248961,up,up,up,DIVISION STREET,CANAL STREET,NE,103,1,1001600,Chinatown,1002947502,1088837,"(40.71450806, -73.99248961)",10002,122246
mn-03-122371,Live,122371,323 GRAND STREET,Manhattan,40.71709475,-73.99058102,up,up,up,ORCHARD STREET,LUDLOW STREET,SE,103,1,1001600,Chinatown,1003090011,1004005,"(40.71709475, -73.99058102)",10002,122371
mn-03-123149,Live,123149,92 EAST 14 STREET,Manhattan,40.73414056,-73.98941209,up,up,up,4 AVENUE,IRVING PLACE,SE,103,2,1004200,East Village,1005590009,1077569,"(40.73414056, -73.98941209)",10003,123149
mn-03-123260,Live,123260,72 2 AVENUE,Manhattan,40.726263,-73.989248,up,up,up,EAST 4 STREET,EAST 5 STREET,NE,103,2,1003800,East Village,1004460001,1006198,"(40.726263, -73.989248)",10003,123260
mn-03-123265,Live,123265,123 3 AVENUE,Manhattan,40.733107,-73.987162,up,up,up,EAST 14 STREET,EAST 13 STREET,SE,103,2,1004000,East Village,1004697505,1088500,"(40.733107, -73.987162)",10003,123265
mn-03-123268,Live,123268,160 2 AVENUE,Manhattan,40.72983073,-73.98665837,up,up,down,EAST 10 STREET,EAST 11 STREET,NE,103,2,1004000,East Village,1004520001,1006433,"(40.72983073, -73.98665837)",10003,123268
mn-03-123269,Live,123269,170 2 AVENUE,Manhattan,40.730249,-73.986348,up,up,down,EAST 11 STREET,EAST 10 STREET,SE,103,2,1004000,East Village,1004520006,1006435,"(40.730249, -73.986348)",10003,123269
mn-03-123270,Live,123270,190 2 AVENUE,Manhattan,40.730881,-73.985882,up,up,up,EAST 12 STREET,EAST 11 STREET,SE,103,2,1004000,East Village,1004530008,1006476,"(40.730881, -73.985882)",10003,123270
mn-03-123273,Live,123273,104 2 AVENUE,Manhattan,40.72745986,-73.98837167,up,up,up,EAST 6 STREET,EAST 7 STREET,NE,103,2,1003800,East Village,1004480001,1006262,"(40.72745986, -73.98837167)",10003,123273
mn-03-123282,Live,123282,223 2 AVENUE,Manhattan,40.73224694,-73.9851321,up,up,up,EAST 14 STREET,EAST 13 STREET,SW,103,2,1004000,East Village,1004690030,1006906,"(40.73224694, -73.9851321)",10003,123282
